ID,AMBITO_NOMBRE,EMBALSE_NOMBRE,AGUA_TOTAL,ELECTRICO_FLAG,CODIGO,EMBALSE,X,Y,CAUCE,GOOGLE,OPENSTREETMAP,WIKIDATA,PROVINCIA,CCAA,TIPO,COTA_CORON,ALT_CIMIEN,INFORME,Unnamed: 16
3190006.0,TAJO,LA BUJEDA,,,3190006.0,LA BUJEDA,40.244500658,-2.83518801499997,SIN NOMBRE,,,,Guadalajara,Castilla - La Mancha,Presa de materiales sueltos homogénea,905.5,39.5,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=742,
14.0,GUADIANA,LA CABEZUELA,43.0,0.0,,,,,,,,,,,,,,,
177.0,MIÑO - SIL,LA CAMPANANA,14.0,1.0,1240018.0,Campañana Reservoir,42.498086748,-6.76967359799994,ARROYO DE BALÉN,https://www.google.com/search?kgmid=/g/1203m01h4,,https://www.wikidata.org/wiki/Q5830421,León,Castilla y León,Presa de fábrica de gravedad (hormigón vibrado),528.35,50.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=51,
177.0,MIÑO - SIL,LA CAMPANANA,14.0,1.0,1240016.0,Campañana Reservoir,42.50033776,-6.75720479699993,VERTIENTE POR LA MARGEN DERECHA DEL ARROYO DE LOS ÁLAMOS,https://www.google.com/search?kgmid=/g/1203m01h4,,https://www.wikidata.org/wiki/Q5830421,León,Castilla y León,Presa de materiales sueltos zonificada o de núcleo,527.799999999999,11.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=49,
498.0,SEGURA,LA CIERVA,7.0,0.0,7300021.0,Embalse de la Cierva,38.0602631900001,-1.48765333199998,RIO MULA,,,https://www.wikidata.org/wiki/Q107738426,Murcia,Región de Murcia,Presa de fábrica de mampostería,,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2057,
400.0,CANTÁBRICO OCCIDENTAL,LA COHILLA,12.0,1.0,,,,,,,,,,,,,,,
672.0,GUADIANA,LA COLADA,58.0,0.0,,,,,,,,,,,,,,,
6290031.0,CUENCAS MEDITERRANEAS ANDALUZAS,LA CONCEPCION,,,6290031.0,LA CONCEPCION,36.535398366,-4.96075456799997,RÍO VERDE,,,,Málaga,Andalucía,Presa de fábrica de gravedad (hormigón vibrado),,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1984,
3.0,GUADALQUIVIR,LA FERNANDINA,247.0,0.0,5230036.0,LA FERNANDINA,38.179645624,-3.57022439999997,RÍO  GUARRIZAS,,,,Jaén,Andalucía,Presa de fábrica de gravedad (hormigón vibrado),,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1572,
5130007.0,GUADALQUIVIR,LA FRESNEDA,,,5130007.0,LA FRESNEDA,38.558512121,-3.62973097799994,RÍO  JÁNDULA O FRESNEDA O JORGE,,,,Ciudad Real,Castilla - La Mancha,Presa de fábrica de arco-gravedad,719.549999999999,37.5499999999999,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1420,
588.0,TAJO,LA JAROSA,7.0,0.0,3280017.0,La Jarosa Reservoir,40.6649699230001,-4.11756322999997,ARROYO DE LA JAROSA,,,https://www.wikidata.org/wiki/Q1329216,Madrid,Comunidad de Madrid,Presa de fábrica de gravedad (hormigón vibrado),1088,54.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=795,
588.0,TAJO,LA JAROSA,7.0,0.0,3280013.0,La Jarosa Reservoir,40.6707061490001,-4.11778914799993,ARROYO DE FUENTE CORNEJA,,,https://www.wikidata.org/wiki/Q1329216,Madrid,Comunidad de Madrid,Presa de fábrica de gravedad (hormigón vibrado),1088.09999999999,14.1,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=792,
606.0,CUENCAS INTERNAS DE CATALUÑA,LA LLOSA DEL CAVALL,80.0,0.0,10250002.0,LA LLOSA DEL CAVALL,42.099721345,1.58281131400003,RIU CARDENER,,,,Lleida,Cataluña,Presa de fábrica de bóveda,810.299999999999,122.299999999999,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2912,
660.0,GUADALQUIVIR,LA MINILLA,60.0,0.0,5410085.0,LA MINILLA,37.664790501,-6.18562063899998,RIVERA DE HUELVA,,,,Sevilla,Andalucía,Presa de fábrica de gravedad (hormigón vibrado),,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1728,
544.0,JÚCAR,LA MUELA,29.0,1.0,,,,,,,,,,,,,,,
138.0,SEGURA,LA PEDRERA,246.0,0.0,7030011.0,LA PEDRERA,38.0319004410001,-0.866921024999954,ARROYO GRANDE,,,,Alacant/Alicante,Comunitat Valenciana,Presa de materiales sueltos homogénea,110.54,30.0399999999999,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2024,
138.0,SEGURA,LA PEDRERA,246.0,0.0,7030009.0,LA PEDRERA,38.032750505,-0.875543668999967,SIN NOMBRE,,,,Alacant/Alicante,Comunitat Valenciana,Presa de materiales sueltos homogénea,110.54,65.54,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2022,
138.0,SEGURA,LA PEDRERA,246.0,0.0,7030010.0,LA PEDRERA,38.0328178170001,-0.87030092599997,ARROYO GRANDE,,,,Alacant/Alicante,Comunitat Valenciana,Presa de materiales sueltos homogénea,110.54,35.0399999999999,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2023,
138.0,SEGURA,LA PEDRERA,246.0,0.0,7030012.0,LA PEDRERA,38.020914438,-0.886308535999945,RAMBLA DE ALCORISA,,,,Alacant/Alicante,Comunitat Valenciana,Presa de materiales sueltos homogénea,110.54,25.0399999999999,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2025,
397.0,EBRO,LA PENA,15.0,0.0,9220042.0,LA PEÑA,42.3833827130001,-0.735549655999932,RÍO GÁLLEGO,,,,Huesca,Aragón,Presa de fábrica de mampostería,541,61.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2458,
3280046.0,TAJO,LA PINILLA,,,3280046.0,Pinilla Reservoir,40.944954572,-3.77411887299996,RÍO LOZOYA,https://www.google.com/search?kgmid=/g/12333j1q,,https://www.wikidata.org/wiki/Q8775372,Madrid,Comunidad de Madrid,Presa de fábrica de gravedad (hormigón vibrado),,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=823,
436.0,TAJO,LA PORTINA,5.0,0.0,3450004.0,Talavera de la Reina La Portiña Reservoir,39.996548874,-4.84137628499997,ARROYO DE LA PORTIÑA,,,https://www.wikidata.org/wiki/Q52673428,Toledo,Castilla - La Mancha,Presa de fábrica de gravedad (hormigón vibrado),412.5,23.3,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=861,
117.0,GUADIANA,LA SERENA,3219.0,0.0,4060094.0,La Serena Reservoir,38.9127291240001,-5.41330542299994,RIO ZUJAR,https://www.google.com/search?kgmid=/g/122dlpnz,,https://www.wikidata.org/wiki/Q3373806,Badajoz,Extremadura,Presa de fábrica de gravedad (hormigón vibrado),,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1019,
9220034.0,EBRO,LA SOTONERA,,,9220034.0,reservoir of La Sotonera,42.102575195,-0.676812114999962,ARROYO ASTON-VACAS,https://www.google.com/search?kgmid=/g/11h5_w0rnw,https://www.openstreetmap.org/relation/5895940,https://www.wikidata.org/wiki/Q12221153,Huesca,Aragón,Presa de materiales sueltos homogénea,420,34.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2451,
9220033.0,EBRO,LA SOTONERA,,,9220033.0,reservoir of La Sotonera,42.101811684,-0.689392543999929,ARROYO ASTON-ALBERCA,https://www.google.com/search?kgmid=/g/11h5_w0rnw,https://www.openstreetmap.org/relation/5895940,https://www.wikidata.org/wiki/Q12221153,Huesca,Aragón,Presa de materiales sueltos homogénea,420,26.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2450,
9220035.0,EBRO,LA SOTONERA,,,9220035.0,reservoir of La Sotonera,42.109536227,-0.66526158399995,RÍO SOTÓN,https://www.google.com/search?kgmid=/g/11h5_w0rnw,https://www.openstreetmap.org/relation/5895940,https://www.wikidata.org/wiki/Q12221153,Huesca,Aragón,Presa de materiales sueltos homogénea,420,31.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2452,
645.0,TAJO,LA TAJERA,70.0,0.0,3190031.0,Reservoir La Tajera,40.839152359,-2.61773660099993,RÍO TAJUÑA,https://www.google.com/search?kgmid=/g/120j8g1j,https://www.openstreetmap.org/relation/8530695,https://www.wikidata.org/wiki/Q5830511,Guadalajara,Castilla - La Mancha,Presa de fábrica de bóveda,,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=766,
545.0,JÚCAR,LA TOBA,11.0,1.0,8160007.0,Pantano de La Toba,40.2100666220001,-1.92215366299996,RÍO JÚCAR,,,https://www.wikidata.org/wiki/Q23995855,Cuenca,Castilla - La Mancha,Presa de fábrica de mampostería,1156.34999999999,40.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2282,
98.0,EBRO,LA TRANQUERA,84.0,0.0,9500008.0,Reservoir of La Tranquera,41.262569371,-1.79716175699997,RIO PIEDRA,https://www.google.com/search?kgmid=/g/122v8m7x,,https://www.wikidata.org/wiki/Q5830513,Zaragoza,Aragón,Presa de fábrica de gravedad (hormigón vibrado),687.5,80.5,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2821,
4130046.0,GUADIANA,LA VEGA DEL JABALON,,,4130046.0,LA VEGA DEL JABALON,38.7610742730001,-3.78659975599993,RIO JABALON,,,,Ciudad Real,Castilla - La Mancha,Presa de materiales sueltos zonificada o de núcleo,,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1134,
9.0,CUENCA MEDITERRÁNEA ANDALUZA,LA VINUELA,170.0,0.0,6290013.0,Reservoir La Viñuela,36.8603996900001,-4.16443532799997,RÍO GUARO,https://www.google.com/search?kgmid=/g/120jr2sh,,https://www.wikidata.org/wiki/Q5830515,Málaga,Andalucía,Presa de materiales sueltos de pantalla de hormigón,,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1966,
9250014.0,EBRO,LAGO NEGRO,,,9250014.0,LAGO NEGRO,42.5422861970001,1.04058219400002,,,,,Lleida,Cataluña,Presa de materiales sueltos zonificada o de núcleo,2340,11.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2564,
439.0,EBRO,LANUZA,17.0,0.0,9220095.0,Lanuza Reservoir,42.750213783,-0.314386454999976,RÍO GÁLLEGO,https://www.google.com/search?kgmid=/g/1229dgd0,,https://www.wikidata.org/wiki/Q3377773,Huesca,Aragón,Presa de fábrica de bóveda,1286.59999999999,79.5999999999999,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2509,
487.0,MIÑO - SIL,LAS CONCHAS,80.0,1.0,1320015.0,LAS CONCHAS,41.944252453,-8.03492920899993,RÍO LIMIA,,,,Ourense,Galicia,Presa de fábrica de gravedad (hormigón vibrado),551,48.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=100,
144.0,EBRO,LAS FITAS,9.0,0.0,,,,,,,,,,,,,,,
178.0,MIÑO - SIL,LAS PORTAS,536.0,1.0,1320044.0,LAS PORTAS,42.1144376730001,-7.20922708099994,RÍO CAMBA,,,,Ourense,Galicia,Presa de fábrica de bóveda,886,141.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=129,
341.0,MIÑO - SIL,LAS ROZAS,28.0,1.0,1240017.0,LAS ROZAS,42.9069858300001,-6.35038478399997,RÍO SIL,,,,León,Castilla y León,Presa de fábrica de gravedad (hormigón vibrado),961,71.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=50,
611.0,EBRO,LAS TORCAS,7.0,0.0,9500034.0,Las Trocas reservoir,41.294686266,-1.08744698599997,RÍO HUERVA,,,https://www.wikidata.org/wiki/Q23991169,Zaragoza,Aragón,Presa de fábrica de gravedad (hormigón vibrado),624.799999999999,39.45,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2845,
182.0,DUERO,LAS VENCIAS,5.0,1.0,,,,,,,,,,,,,,,
739.0,EBRO,LAVERNE,38.0,0.0,9500032.0,LAVERNE,42.088537789,-1.09092152399995,VERTIENTE POR LA MARGEN DERECHA DEL BARRANCO DE LA CALCINA,,,,Zaragoza,Aragón,Presa de materiales sueltos zonificada o de núcleo,403,17.5,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2843,
739.0,EBRO,LAVERNE,38.0,0.0,9500029.0,LAVERNE,42.0789372090001,-1.06992073099997,BARRANCO DE LA PARADA,,,,Zaragoza,Aragón,Presa de materiales sueltos zonificada o de núcleo,403,14.1,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2840,
5410154.0,GUADALQUIVIR,LEBRIJA,,,5410154.0,LEBRIJA,36.960900983,-6.04259056299998,,,,,Sevilla,Andalucía,Presa de materiales sueltos homogénea,10.34,13.1199999999999,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1795,
688.0,EBRO,LECHAGO,18.0,0.0,,,,,,,,,,,,,,,
241.0,CUENCA MEDITERRÁNEA ANDALUZA,LIMONERO,25.0,0.0,,,,,,,,,,,,,,,
127.0,DUERO,LINARES DEL ARROYO,58.0,0.0,2400015.0,LINARES DEL ARROYO,41.527351971,-3.55592977299995,RÍO RIAZA,,,,Segovia,Castilla y León,Presa de fábrica de gravedad (hormigón vibrado),,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=420,
440.0,EBRO,LLAUSET,17.0,1.0,9220059.0,LLAUSET,42.5809309520001,0.694450386000028,RÍO LLAUSET,,,,Huesca,Aragón,Presa de fábrica de bóveda,2192,89.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2474,
218.0,GUADIANA,LLERENA,9.0,0.0,,,,,,,,,,,,,,,
309.0,JÚCAR,LORIGUILLA,73.0,0.0,8460013.0,Loriguilla Reservoir,39.6655252350001,-0.91324766799994,RIO TURIA O GUADALAVIAR,https://www.google.com/search?kgmid=/g/120jr2sj,,https://www.wikidata.org/wiki/Q8775356,València/Valencia,Comunitat Valenciana,Presa de fábrica de gravedad (hormigón vibrado),322.5,78.67,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2308,
5180023.0,GUADALQUIVIR,LOS BERMEJALES,,,5180023.0,Los Bermejales Reservoir,36.996064807,-3.89363361899996,RÍO  CACÍN,,,https://www.wikidata.org/wiki/Q579709,Granada,Andalucía,Presa de fábrica de gravedad (hormigón vibrado),,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1526,
4060026.0,GUADIANA,LOS CANCHALES,,,4060026.0,Los Canchales reservoir,38.964354455,-6.52263624799997,RIO LACARA,https://www.google.com/search?kgmid=/g/11b6x7ykth,https://www.openstreetmap.org/relation/2082226,https://www.wikidata.org/wiki/Q18753075,Badajoz,Extremadura,Presa de fábrica de gravedad (hormigón compactado),,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=953,
375.0,GUADALETE-BARBATE,LOS HURONES,135.0,0.0,5110015.0,Embalse de Los Hurones,36.6613705560001,-5.56192533699993,RÍO MAJACEITE,,,https://www.wikidata.org/wiki/Q3374719,Cádiz,Andalucía,Presa de fábrica de gravedad (hormigón vibrado),,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1340,
524.0,TINTO. ODIEL Y PIEDRAS,LOS MACHOS,12.0,0.0,4210060.0,LOS MACHOS,37.314011421,-7.20394871099995, ODIEL Y PIEDRAS,,,,Huelva,Andalucía,Presa de materiales sueltos de pantalla de hormigón,,,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1264
474.0,GUADALQUIVIR,LOS MELONARES,186.0,0.0,,,,,,,,,,,,,,,
577.0,GUADIANA,LOS MOLINOS,34.0,0.0,,,,,,,,,,,,,,,
4060082.0,GUADIANA,LOS MOLINOS DE MATACHEL,,,4060082.0,LOS MOLINOS DE MATACHEL,38.5329287000001,-6.12167919199993,RIO MATACHEL,,,,Badajoz,Extremadura,Presa de materiales sueltos zonificada o de núcleo,,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1007,
1270003.0,MIÑO-SIL,LOS PEARES,,,1270003.0,Os Peares reservoir,42.4651371640001,-7.72374446699996,RÍO MIÑO,https://www.google.com/search?kgmid=/g/155svy9k,,https://www.wikidata.org/wiki/Q11986800,Lugo,Galicia,Presa de fábrica de gravedad (hormigón vibrado),196.5,94.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=63,
7300025.0,SEGURA,LOS RODEOS,,,7300025.0,Embalse de Los Rodeos,38.0434511560001,-1.29443525699998,RIO MULA,,,https://www.wikidata.org/wiki/Q107738433,Murcia,Región de Murcia,Presa de fábrica de gravedad (hormigón vibrado),,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2061,
395.0,EBRO,LOTETA (LA),104.0,0.0,,,,,,,,,,,,,,,
650.0,EBRO,MAIDEVERA,21.0,0.0,9500035.0,reservoir of Maidevera,41.5738088460001,-1.76909459999996,RÍO ARANDA,,,https://www.wikidata.org/wiki/Q94988427,Zaragoza,Aragón,Presa de materiales sueltos zonificada o de núcleo,803,21.5,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2846,
650.0,EBRO,MAIDEVERA,21.0,0.0,9500025.0,reservoir of Maidevera,41.5747146200001,-1.76034515199996,RÍO ARANDA,,,https://www.wikidata.org/wiki/Q94988427,Zaragoza,Aragón,Presa de materiales sueltos zonificada o de núcleo,803.5,53.5,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2837,
64.0,GUADALQUIVIR,MALPASILLO ( JAUJA ),6.0,0.0,,,,,,,,,,,,,,,
5140001.0,GUADALQUIVIR,MALPASILLO JAUJA,,,5140001.0,MALPASILLO JAUJA,37.2991506870001,-4.67681989599993,RÍO  GENIL,,,,Córdoba,Andalucía,Presa de fábrica de contrafuertes,250,36.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1423,
9500038.0,EBRO,MALVECINO,,,9500038.0,MALVECINO,42.198660902,-1.39084274799995,BARRANCO DE ONZANOVA,,,,Zaragoza,Aragón,Presa de materiales sueltos zonificada o de núcleo,404,26.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2849,
91.0,EBRO,MANSILLA,68.0,0.0,9260022.0,embalse de Mansilla,42.158172941,-2.91170796899996,RIO NAJERILLA,https://www.google.com/search?kgmid=/g/120qkkhs,,https://www.wikidata.org/wiki/Q8775359,La Rioja,La Rioja,Presa de fábrica de gravedad (hormigón vibrado),932,80.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2682,
3280002.0,TAJO,MANZANARES EL REAL,,,3280002.0,MANZANARES EL REAL,40.7068520460001,-3.81876584399993,RÍO MANZANARES,,,,Madrid,Comunidad de Madrid,Presa de fábrica de gravedad (hormigón vibrado),,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=781,
314.0,EBRO,MAR (LAGO),14.0,1.0,,,,,,,,,,,,,,,
547.0,JÚCAR,MARIA CRISTINA,20.0,0.0,8120005.0,Maria Cristina Reservoir,40.0282904270001,-0.163969956999949,RAMBLA DE LA VIUDA,https://www.google.com/search?kgmid=/g/120j37yv,,https://www.wikidata.org/wiki/Q5830527,Castelló/Castellón,Comunitat Valenciana,Presa de fábrica de mampostería,138.219999999999,56.5,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2261,
4130005.0,GUADIANA,MARISANCHEZ,,,4130005.0,MARISANCHEZ,38.692281984,-3.27666098199995,RIO JABALON,,,,Ciudad Real,Castilla - La Mancha,Presa de materiales sueltos homogénea,,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1093,
161.0,GUADALQUIVIR,MARMOLEJO,13.0,1.0,,,,,,,,,,,,,,,
512.0,GUADALQUIVIR,MARTIN GONZALO,20.0,0.0,,,,,,,,,,,,,,,
631.0,MIÑO - SIL,MATALAVILLA,65.0,1.0,1240023.0,MATALAVILLA,42.8344463670001,-6.45355737699998,ARROYO DE VALSECO,,,,León,Castilla y León,Presa de fábrica de bóveda,961,115.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=56,
1390012.0,CANTABRICO OCCIDENTAL,MEDIAJO,,,1390012.0,MEDIAJO,43.089135608,-4.02396184799994,,,,,Cantabria,Cantabria,Presa de materiales sueltos de pantalla asfáltica,,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=182,
687.0,EBRO,MEDIANO,436.0,0.0,9220054.0,Mediano Reservoir,42.313617417,0.21073754300005,RÍO CINCA,https://www.google.com/search?kgmid=/g/121bdb0g,https://www.openstreetmap.org/relation/7141904,https://www.wikidata.org/wiki/Q3215482,Huesca,Aragón,Presa de fábrica de gravedad (hormigón vibrado),529.5,92.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2469,
443.0,EBRO,MEQUINENZA,1534.0,1.0,,,,,,,,,,,,,,,
434.0,TAJO,MOLINO DE CHINCHA,6.0,1.0,,,,,,,,,,,,,,,
92.0,EBRO,MONEVA,8.0,0.0,,,,,,,,,,,,,,,
264.0,EBRO,MONTEAGUDO,10.0,0.0,,,,,,,,,,,,,,,
9420004.0,EBRO,MONTEAGUDO DE LAS VICARIAS,,,9420004.0,MONTEAGUDO DE LAS VICARIAS,41.380343456,-2.17816542799994,VERTIENTE POR LA MARGEN DERECHA DEL RÍO NAJIMA,,,,Soria,Castilla y León,Presa de materiales sueltos homogénea,822.389999999999,15.5,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2761,
9420002.0,EBRO,MONTEAGUDO DE LAS VICARIAS,,,9420002.0,MONTEAGUDO DE LAS VICARIAS,41.386306441,-2.18959618999997,VERTIENTE POR LA MARGEN DERECHA DEL RÍO NAJIMA,,,,Soria,Castilla y León,Presa de materiales sueltos homogénea,803,7.5,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2759,
196.0,EBRO,MONTEARAGON,52.0,0.0,9220049.0,Montearagón reservoir,42.18258301,-0.361405771999955,RÍO FLUMEN,https://www.google.com/search?kgmid=/g/11hfgklglc,,https://www.wikidata.org/wiki/Q91314392,Huesca,Aragón,Presa de fábrica de arco-gravedad,585,86.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2464,
452.0,MIÑO - SIL,MONTEFURADO,11.0,1.0,1270010.0,MONTEFURADO,42.390996026,-7.21834378999995,RÍO BIBEI,,,,Lugo,Galicia,Presa de fábrica de gravedad (hormigón vibrado),292,42.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=70,
